0.0016794204711914062,0.009536504745483398,0.0040552616119384766,0.007970571517944336,0.0023224353790283203
0.002890348434448242,0.007997512817382812,0.0033500194549560547,0.0064144134521484375,0.00193023681640625
0.002630472183227539,0.007831811904907227,0.0032815933227539062,0.006278514862060547,0.0021088123321533203
0.0025491714477539062,0.007857799530029297,0.0032799243927001953,0.007293224334716797,0.0021331310272216797
0.0026912689208984375,0.00819087028503418,0.0033380985260009766,0.00617218017578125,0.002171754837036133
0.0019850730895996094,0.023728370666503906,0.006350040435791016,0.008301019668579102,0.0025167465209960938
0.0034809112548828125,0.042635440826416016,0.009803295135498047,0.007763385772705078,0.0021293163299560547
0.003453493118286133,0.04218888282775879,0.009666681289672852,0.00748753547668457,0.002236604690551758
0.003365039825439453,0.0433039665222168,0.009787559509277344,0.007602214813232422,0.002661466598510742
0.0035467147827148438,0.042360782623291016,0.009729623794555664,0.007349729537963867,0.0026526451110839844
0.0021810531616210938,0.09362387657165527,0.01738572120666504,0.008476018905639648,0.002927541732788086
0.002779722213745117,0.11966371536254883,0.016335010528564453,0.007822990417480469,0.0023834705352783203
0.0027544498443603516,0.11785006523132324,0.016023635864257812,0.008862733840942383,0.002221345901489258
0.0027294158935546875,0.117706298828125,0.015691280364990234,0.008852720260620117,0.002482175827026367
0.0027954578399658203,0.11733222007751465,0.015944242477416992,0.007848501205444336,0.0025768280029296875
0.0028145313262939453,0.463519811630249,0.05758953094482422,0.010091543197631836,0.0026581287384033203
0.0037457942962646484,0.4605555534362793,0.05605268478393555,0.008941888809204102,0.002690553665161133
0.0035295486450195312,0.45740747451782227,0.05766940116882324,0.008040904998779297,0.003978252410888672
0.003648519515991211,0.463360071182251,0.05722951889038086,0.010502099990844727,0.0026378631591796875
0.0036313533782958984,0.45833444595336914,0.05693674087524414,0.009654998779296875,0.0026679039001464844
0.002209186553955078,1.1932010650634766,0.17827701568603516,0.011901140213012695,0.002824068069458008
0.0028793811798095703,1.2843906879425049,0.13931846618652344,0.011078596115112305,0.002554178237915039
0.002910614013671875,1.32124924659729,0.14132237434387207,0.011626482009887695,0.004314899444580078
0.002897977828979492,1.2315027713775635,0.14067769050598145,0.011516571044921875,0.002778291702270508
0.003049135208129883,1.2752292156219482,0.14023637771606445,0.011413335800170898,0.0028257369995117188
