0.75	801.4553137
0.75999999	795.4903817
0.792500019	800.6869516
0.74000001	801.9528866
0.747500002	802.256305
0.764999986	799.8364875
0.727500021	795.9552357
0.769999981	791.1877899
0.792500019	794.4746573
0.790000021	798.2522147
0.817499995	791.3350687
0.82249999	792.9950686
0.829999983	786.8087633
0.82249999	788.5858121
0.850000024	797.9739244
0.855000019	796.0755596
0.834999979	795.3097401
0.852500021	795.501209
0.867500007	797.3343432
0.872500002	787.6414974
0.872500002	791.6858151
0.877499998	782.1779835
0.867500007	793.2539852
0.870000005	783.2771847
0.867500007	783.8879974
0.870000005	818.0950029
0.862500012	813.099649
0.86500001	800.0853775
0.86500001	809.2564509
0.870000005	794.9630175
