0.752499998	800.0625634
0.834999979	798.6924443
0.75999999	796.9398987
0.772499979	796.5975325
0.785000026	794.3724608
0.714999974	794.4021485
0.807500005	795.8557587
0.772499979	795.817723
0.792500019	790.5999262
0.785000026	787.5831676
0.777499974	794.3214245
0.792500019	794.1962271
0.855000019	799.6503503
0.845000029	795.1058743
0.850000024	795.0187981
0.857500017	797.4524937
0.845000029	796.5852025
0.862500012	792.7702255
0.837499976	795.4230745
0.834999979	792.8785961
0.847500026	800.1503699
0.847500026	796.6909525
0.842499971	800.822495
0.842499971	793.369436
0.842499971	787.4037881
0.839999974	801.0060291
0.839999974	797.1335549
0.839999974	796.5196836
0.839999974	800.785326
0.842499971	800.1961145
