1	0.752517
2	0.752517
3	0.752517
4	0.752517
5	0.752517
5	0.752517
6	0.752517
7	0.752517
8	0.752517
9	0.752517
10	0.752517
11	0.752517
12	0.752517
13	0.752517
13	0.752517
14	0.752517
15	0.752517
16	0.752517
17	0.752517
18	0.752517
19	0.752517
20	0.752517
20	0.752517
21	0.752517
22	0.752517
23	0.752517
24	0.752517
25	0.752517
26	0.752517
27	0.752517
28	0.752517
29	0.752517
29	0.752517
30	0.752517
31	0.752517
32	0.752517
33	0.752517
34	0.752517
35	0.752517
36	0.752517
37	0.752517
37	0.752517
38	0.752517
39	0.752517
40	0.752517
41	0.752517
42	0.752517
43	0.752517
44	0.752517
45	0.752517
46	0.752517
46	0.752517
47	0.752517
48	0.752517
49	0.752517
50	0.752517
